taskID,method,time,energy,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
1776,system,2891.32453680036,3646.5419530342056,1,16,160,0,1,1,0,1,0
1777,system,679.7198996543129,913.6733670955352,4,2,160,0,0,1,0,1,0
1778,system,928.728419303818,1324.7150003336405,2,4,0,1,0,0,0,0,0
1779,system,1030.1240043638832,1395.8387697728156,4,16,0,0,1,1,1,0,1
1780,system,621.4643707274541,816.3701717873245,8,8,10,0,0,0,0,0,1
1781,system,557.4025440215333,737.3793983844113,4,2,40,1,1,0,1,0,1
1782,system,451.50461626047206,589.9891556981613,8,1,160,0,1,1,0,0,0
1783,system,631.6009011267909,844.5207248702729,4,4,160,0,1,0,0,1,1
1784,system,1048.5157804489047,1316.0689809712626,1,2,10,1,0,0,1,1,1
1785,system,668.4698424338679,950.3425488371507,2,1,40,0,1,1,1,1,0
1786,system,1796.1125874519196,2246.513082187213,1,8,160,1,1,1,1,0,0
1787,system,1202.5886960028688,1725.1899889650579,2,8,160,1,0,1,0,0,0
1788,system,466.6472325324349,608.8524440754423,8,1,0,0,0,1,0,1,0
1789,system,1142.0079636573694,1429.7416584255761,1,2,160,0,1,1,1,0,0
1790,system,436.4653534888663,575.6540481103858,8,1,40,1,0,0,0,0,1
1791,system,1086.7256336212065,1366.5336029265766,1,4,160,1,0,1,1,0,1
1792,system,847.0328311918988,1123.1406098890802,8,8,40,0,1,0,1,0,0
1793,system,600.7961306571199,800.0027600919353,4,4,160,1,0,1,1,0,1
1794,system,828.8490772247244,1041.7082488353888,1,1,160,0,1,0,0,1,1
1795,system,420.2711544036308,546.9850687099762,8,1,10,1,1,1,0,0,0
1796,system,533.5148043631785,705.0642630296676,8,4,160,1,0,1,1,0,1
1797,system,646.1775197981985,871.3341537989728,4,4,0,0,1,1,0,1,1
1798,system,597.7911820410849,787.8233856982276,8,2,10,0,0,1,1,1,0
1799,system,849.202507018939,1145.7471685037256,4,8,160,0,1,1,1,1,1
1800,system,448.4171490668645,596.4607334372173,8,1,0,1,1,1,0,0,0
1801,system,570.5848016738144,756.8228586490377,4,2,10,0,1,0,1,0,1
1802,system,692.5241146086827,940.7414540045268,4,4,10,1,1,0,0,1,0
1803,system,1002.0979590414629,1339.2119796254822,8,16,10,0,1,1,1,1,1
1804,system,1005.8047928810034,1259.9787778404493,1,2,160,1,0,1,0,1,1
1805,system,703.0651402472656,949.0621632793618,4,4,160,0,0,1,0,0,0
1806,system,455.8286070823026,588.3457053197478,8,1,40,0,0,0,1,0,0
1807,system,464.04502677911637,617.4268112394858,4,1,40,1,1,0,0,0,0
1808,system,935.8970446585912,1342.5304377877121,2,4,160,0,0,0,0,1,0
1809,system,551.524612426692,736.9526223814561,4,2,160,0,1,0,0,0,1
1810,system,825.9935278891869,1185.318461377986,2,2,160,1,1,0,0,1,0
1811,system,846.4042820929347,1125.4369194183357,8,8,10,0,1,0,1,0,0
1812,system,643.5127925872214,928.0856061245217,2,1,0,0,1,0,0,0,0
1813,system,1325.6328773497537,1920.5172258689972,2,8,40,0,1,1,0,1,0
1814,system,2258.4172272682,2878.1234448622845,1,16,40,1,1,1,1,0,1
1815,system,1047.4070434569085,1443.9162196950979,4,8,0,0,0,1,1,0,0
1816,system,624.3521504401295,823.9609336809915,8,4,0,0,0,0,1,0,0
1817,system,670.0631232260827,907.1747936131281,4,2,40,0,1,1,1,0,0
1818,system,859.2232403755115,1097.2365480498765,1,1,0,1,1,0,0,1,1
1819,system,1645.5818424223053,2301.8878859457272,4,16,40,1,1,1,1,1,0
1820,system,669.7132687568061,967.285722469557,2,1,0,0,0,0,1,1,1
1821,system,436.7296152114307,578.5068745043915,8,1,40,0,1,1,0,0,1
1822,system,1219.3627481458923,1633.3541460262725,8,16,0,1,0,1,1,0,0
1823,system,868.5790619850085,1110.7530440386636,1,1,10,1,1,1,1,1,0
1824,system,453.141713142332,596.9751789029775,8,1,0,1,1,1,1,1,1
1825,system,1362.0572090147084,1830.9553923812227,8,16,0,0,0,1,0,1,0
1826,system,1217.424916744222,1529.9613994454583,1,4,0,1,1,1,0,0,0
1827,system,1081.506081580995,1485.6800948655089,4,8,10,1,1,0,1,1,0
1828,system,2807.2261300086734,3569.493091516021,1,16,10,1,1,0,0,1,0
1829,system,837.0772728918904,1100.522457930339,8,8,160,1,1,0,0,1,0
1830,system,552.1516528128868,733.147283286726,4,4,10,0,0,0,0,0,1
1831,system,856.0050225257165,1229.0793697561653,2,2,0,0,1,0,0,0,0
1832,system,579.9000515937047,769.4820280225,4,2,10,0,0,1,1,0,1
1833,system,2274.5042476653857,2861.0595443004477,1,16,10,0,0,1,1,0,1
1834,system,459.0381765364969,598.5450097634641,8,1,40,1,0,1,1,0,0
1835,system,551.4125604628773,720.8731528490493,8,4,0,0,1,0,1,1,1
1836,system,787.3562951087248,1124.2666257536819,2,4,160,1,1,1,1,0,1
1837,system,662.9041476249097,942.9505423812666,2,1,10,0,0,0,1,0,1
1838,system,875.2545719145999,1248.6804026456857,2,2,10,1,1,1,1,1,0
1839,system,571.9918332099169,759.5492500715603,4,2,0,0,1,1,0,0,1
1840,system,851.8976621626639,1117.922932284077,8,8,40,0,0,0,1,0,0
1841,system,663.344778537691,945.951571341252,2,2,10,1,1,1,0,0,1
1842,system,1673.5118041037276,2439.726829274674,2,16,0,0,0,1,1,1,1
1843,system,1047.6172819137485,1309.5283834679683,1,2,160,1,1,1,1,1,1
1844,system,482.5414814948415,635.1490555774955,4,1,40,0,1,1,0,1,0
1845,system,948.3383808134914,1289.9565742383306,4,8,160,0,1,1,0,0,0
1846,system,856.1242442130334,1230.2002246678862,2,2,160,0,1,1,1,0,0
1847,system,1165.9788427351984,1683.0938861371294,2,8,40,0,0,1,1,1,1
1848,system,584.9128265380099,771.0310639418099,8,4,40,0,0,0,0,0,0
1849,system,2756.6625995635754,3483.922010510056,1,16,0,1,1,0,0,0,0
1850,system,1293.1031641958612,1776.7792400914022,4,16,40,1,0,0,0,0,0
1851,system,461.01259422295965,601.6647133700533,8,1,10,1,0,1,1,1,1
1852,system,716.1828169821702,941.9923637739917,8,8,0,1,0,1,0,1,1
1853,system,1031.5434293745634,1400.85945660698,4,16,10,0,0,0,1,0,1
1854,system,639.4744625090743,855.6776870695362,4,4,40,1,0,1,1,1,1
1855,system,1123.8481755256557,1406.6770063406104,1,4,40,1,1,1,0,0,0
1856,system,1258.913917064498,1685.6973008894147,8,16,160,0,0,1,1,0,0
1857,system,426.57099151605814,560.2036301121543,8,1,40,0,1,0,0,0,1
1858,system,989.4098815917885,1242.6574672307056,1,2,40,1,1,1,0,1,1
1859,system,687.4969835280755,977.9758463568967,2,2,40,0,1,1,0,0,1
1860,system,650.0924925803366,876.9726057334981,4,2,10,0,0,1,0,1,0
1861,system,1475.4555020331145,2161.7348705803697,2,16,0,0,0,0,0,0,1
1862,system,804.6099042892388,1009.9536546187576,1,1,40,1,1,1,0,0,0
1863,system,2509.1669182777196,3157.627833775081,1,16,10,0,1,0,1,1,1
1864,system,998.6686182021308,1423.0967253682284,2,4,40,0,0,0,1,1,0
1865,system,1279.5600571632276,1600.1914338557488,1,4,160,1,1,1,1,1,0
1866,system,1688.3350939748855,2347.6472627962016,4,16,40,0,1,0,1,1,0
1867,system,865.2999348639266,1137.6496522797702,8,8,160,0,0,1,1,0,0
1868,system,1288.1117715834569,1854.3143346030133,2,8,10,1,1,0,1,0,0
1869,system,491.68353652947405,645.3876531310135,4,1,10,1,1,0,1,0,1
1870,system,586.3736944197798,764.643225202729,8,2,160,0,1,1,1,1,0
1871,system,809.1041259765556,1014.3829020052615,1,1,10,0,0,0,0,0,0
1872,system,658.1950211524069,867.2664134326135,8,8,40,1,1,1,1,0,1
1873,system,1112.9312367439175,1396.2747121374437,1,4,10,1,1,1,0,0,0
1874,system,626.7621989249648,883.1531468296839,2,1,160,0,1,1,0,1,0
1875,system,1200.9160408972284,1644.9960455439898,4,16,0,0,1,1,1,1,1
1876,system,1080.2109518051054,1350.199250062073,1,4,10,0,1,0,0,1,1
1877,system,1660.2442007063034,2304.8737259463737,4,16,160,1,0,1,1,1,0
1878,system,570.3437113761091,737.6321914729588,8,2,160,0,1,0,1,0,0
1879,system,505.2312030791509,654.2061373669908,8,2,0,0,0,0,1,0,1
1880,system,464.1582369803751,606.7480846837802,8,1,0,0,1,1,0,1,1
1881,system,1649.6501731871335,2409.4933069480026,2,16,0,1,1,0,1,1,1
1882,system,761.7145667075221,1036.155560554639,4,4,0,1,1,1,1,1,0
1883,system,1236.2491359709043,1661.340888152172,8,16,10,0,1,1,0,1,0
1884,system,2248.470727920381,3253.170811103828,2,16,0,0,0,0,0,1,0
1885,system,469.4381008147544,611.547334120618,8,1,40,0,0,1,1,1,1
1886,system,1021.1545634269627,1281.3068690441344,1,2,160,1,0,1,1,0,1
1887,system,1005.2931523322275,1435.6259550383245,2,4,10,0,0,1,1,1,0
1888,system,856.7648396490858,1143.1390113456703,8,16,40,0,1,1,0,0,1
1889,system,1640.8368105888228,2057.413914138532,1,8,160,1,0,1,1,1,1
1890,system,1358.2032556532236,1874.3509607702213,4,16,10,0,0,0,0,0,0
1891,system,649.9735012053554,853.5374624680205,8,4,0,0,0,0,0,1,0
1892,system,818.7038183212211,1028.4896685872156,1,1,160,1,0,0,0,0,0
1893,system,954.2305717467491,1361.3174845104872,2,4,10,0,0,1,1,0,0
1894,system,453.71177291863955,589.4811540599221,8,1,0,0,1,1,0,0,0
1895,system,842.9943475723196,1058.2916151388047,1,1,160,0,0,1,0,1,0
1896,system,482.2941493987438,639.2485832278508,4,1,40,0,1,0,0,1,1
1897,system,594.6700491904456,791.4156076478423,4,2,10,1,0,0,1,1,1
1898,system,744.7869863509219,1002.1818418787001,4,4,160,0,0,1,1,0,0
1899,system,761.6541481017074,1011.9710113558435,8,8,40,1,1,1,0,0,0
1900,system,713.2201323508335,963.3070216768172,4,4,160,1,1,0,1,0,0
1901,system,754.7719211577689,1077.271397347855,2,2,0,0,1,1,0,0,1
1902,system,761.6666083335208,1088.2411782168242,2,2,160,1,0,1,1,0,1
1903,system,619.344161987226,812.1067043649208,8,4,160,1,0,0,0,1,0
1904,system,928.1939043997638,1265.7044679986952,4,8,40,0,1,1,0,0,0
1905,system,1140.1897277830697,1563.2044813188006,4,16,10,1,0,1,0,1,1
1906,system,666.2186861037299,877.2654057679011,8,8,40,0,0,0,1,0,1
1907,system,918.0711092948211,1300.9181815870695,2,4,160,0,1,0,0,1,0
1908,system,592.0810847281678,797.4762742832419,4,2,40,1,1,0,0,0,0
1909,system,1137.9796571730299,1566.6671189057843,4,8,40,0,0,0,1,1,0
1910,system,1193.87659740447,1515.0305956199504,1,4,160,1,1,0,0,1,0
1911,system,870.8326249121505,1166.3531761508746,8,16,160,0,1,1,0,0,1
1912,system,1248.2557826040436,1657.6732356025263,8,16,10,0,0,0,1,0,0
1913,system,1211.8492383955274,1618.9855024474873,8,16,0,1,0,1,1,0,0
1914,system,1003.1976237296974,1256.4045338725005,1,2,0,1,1,0,0,0,1
1915,system,767.416703224093,1041.8321613053406,4,4,0,1,1,1,1,1,0
1916,system,835.5470042227644,1105.683236889939,8,8,160,1,1,0,0,1,0
1917,system,662.9078459738862,889.0226094803959,4,2,10,1,0,1,1,0,0
1918,system,775.8892202376404,1055.1712449597558,4,4,0,1,0,1,0,1,0
1919,system,857.7144742011312,1232.4158766627108,2,2,160,0,0,0,1,0,0
1920,system,858.9114809036183,1092.6299308633054,1,1,10,1,1,0,1,1,1
1921,system,786.9776949882441,1001.2004916617244,1,1,10,1,1,0,0,0,0
1922,system,452.0251054763205,600.7524994113837,8,1,160,0,1,0,1,0,0
1923,system,2516.4831805228973,3205.230309977259,1,16,10,0,0,0,1,1,1
1924,system,1445.561483383009,2006.2429854233412,4,16,10,1,1,0,1,0,0
1925,system,909.9993691443168,1203.2858244861154,8,8,10,0,0,0,1,1,0
1926,system,1028.6987180709752,1290.6734736452752,1,2,0,0,0,0,0,0,1
1927,system,1114.9243097305205,1407.6755590558566,1,2,40,1,1,1,1,0,0
1928,system,561.4131364821699,744.1170873748489,8,2,160,1,1,0,0,1,0
1929,system,881.2241744995042,1121.087940298207,1,1,0,1,0,1,0,1,0
1930,system,858.2193322180535,1138.393609273849,8,8,0,0,0,0,1,0,0
1931,system,638.940775394362,860.1504083433505,4,2,10,0,1,1,0,1,0
1932,system,969.8054809570232,1218.60428939653,1,2,160,0,0,1,0,0,1
1933,system,439.56720685953087,579.8593570343987,8,1,40,0,0,0,0,1,0
1934,system,477.8503928183878,634.8286167030317,4,1,10,0,0,1,0,0,0
1935,system,1950.001646995528,2460.2772677331573,1,8,160,0,1,0,1,1,0
1936,system,564.7955136298399,754.9264127423874,4,2,0,1,0,0,0,0,1
1937,system,971.0104885100229,1331.832672952709,4,8,160,0,0,1,0,0,0
1938,system,890.437866687767,1117.428669342365,1,1,0,0,1,1,0,1,0
1939,system,1084.134509563323,1499.0282343765612,4,8,0,1,1,0,0,1,0
1940,system,2237.895352363433,3239.986891360454,2,16,10,0,0,1,1,1,0
1941,system,512.0274834632273,676.7559530565725,4,1,160,0,0,1,0,1,1
1942,system,453.56873559945524,595.4180981193018,8,1,160,1,1,1,1,1,1
1943,system,762.1603679656004,1024.352302088058,4,8,0,0,1,0,0,0,1
1944,system,1074.313043117514,1360.466279938515,1,2,40,0,0,1,1,1,1
1945,system,561.6087417601805,750.2574608699563,4,2,160,1,1,0,1,0,1
1946,system,873.817850112795,1162.061277916473,8,8,0,1,1,0,1,1,0
1947,system,851.8828620909602,1155.8368383156967,4,8,0,0,0,1,0,1,1
1948,system,1215.3364710806857,1752.093573049268,2,8,40,0,0,0,0,0,0
1949,system,920.578229427265,1330.6590356602487,2,4,10,0,0,0,0,1,0
1950,system,795.6149287222883,1085.2320508321484,4,8,40,1,1,0,0,1,1
1951,system,961.4970731734409,1384.833228632682,2,8,10,0,0,1,0,0,1
1952,system,865.1498646734996,1145.8348946531307,8,8,0,0,0,1,0,0,0
1953,system,2277.651098728161,2868.5780660894834,1,16,0,0,1,1,1,0,1
1954,system,1304.6486520767103,1628.410976601148,1,4,0,0,0,0,1,1,0
1955,system,560.5283832549297,734.2558381018991,8,2,40,0,1,1,0,1,0
1956,system,601.2644491194928,799.8258621791836,4,2,160,1,0,1,1,1,1
1957,system,1255.7899737357986,1572.9390490851192,1,4,10,0,0,1,1,0,0
1958,system,669.7870087623004,954.5558131352765,2,1,160,0,0,0,1,1,1
1959,system,575.5100545882376,747.4041725245287,8,2,160,1,1,0,1,1,0
1960,system,1000.7258949278422,1337.6124794960033,8,16,10,1,0,1,1,1,1
1961,system,1283.1076683997155,1843.575197392708,2,8,40,1,1,0,0,1,0
1962,system,554.8852434157559,723.3799513806498,8,4,160,0,0,0,1,1,1
1963,system,887.8313851355257,1164.8373411144385,8,8,10,1,0,1,1,1,0
1964,system,711.8574309348431,1017.7583967249343,2,2,10,1,0,0,0,1,1
1965,system,468.6390805243802,611.5942226570262,8,2,10,1,0,0,0,0,1
1966,system,1229.4054579733204,1647.6841109104193,8,16,160,1,1,1,0,1,0
1967,system,446.92149400704926,585.2985903568444,8,1,0,1,1,0,1,0,0
1968,system,587.9224648474899,781.8968026280467,4,2,40,1,1,1,1,1,1
1969,system,678.796857833801,968.6619400828298,2,1,0,0,0,0,1,1,0
1970,system,502.6780805587105,664.7877936243729,4,1,40,1,1,0,1,1,0
1971,system,874.56335115432,1111.1135932460754,1,1,10,0,1,0,1,0,0
1972,system,558.9829907416574,741.4751974650046,4,4,10,0,0,1,0,0,1
1973,system,1683.0281701086135,2337.3361258993514,4,16,40,0,1,0,1,1,0
1974,system,476.3822584151621,630.7126024019436,4,1,40,1,0,0,0,0,1
1975,system,665.7770838736883,945.9693425714112,2,1,40,0,1,1,1,1,0
1976,system,490.27857446663614,643.9209578875733,8,2,10,1,0,1,0,1,1
1977,system,786.0391020774163,1129.2228472191455,2,4,10,0,0,1,0,1,1
1978,system,3023.6828165054067,3826.6702661083314,1,16,160,1,0,0,1,1,0
1979,system,1631.9923892019424,2264.1348710903944,4,16,10,1,0,0,1,1,0
1980,system,709.9621238707529,935.0321656486362,8,8,10,0,1,0,1,1,1
1981,system,1105.0073604583647,1388.4141517405496,1,4,160,0,1,1,0,1,1
1982,system,3036.7260322570546,3857.439323963693,1,16,160,1,0,1,1,1,0
1983,system,1255.7145581245315,1592.9817074440484,1,4,10,0,0,1,1,0,0
1984,system,1074.711760520926,1362.232101880736,1,2,40,0,0,1,1,1,1
1985,system,649.5531044005522,875.8206649969172,4,2,0,1,1,1,0,0,0
1986,system,882.3617205619737,1123.5048044398652,1,1,10,0,1,1,1,1,0
1987,system,501.0184097289392,667.5074241662334,4,1,0,1,1,0,0,1,0
1988,system,2507.182173252085,3150.908889747993,1,16,160,0,1,0,1,1,1
1989,system,889.7677278517436,1170.9521166248087,8,8,40,1,0,1,1,1,0
1990,system,1131.0994429588222,1417.1267819526518,1,2,160,0,1,0,1,0,0
1991,system,625.0054597853798,814.0814092080593,8,4,160,0,1,0,0,1,0
1992,system,955.0178461074748,1197.679899035435,1,2,40,1,0,1,0,0,1
1993,system,877.7612614631579,1096.793798552239,1,1,160,0,1,0,1,1,0
1994,system,596.8353457450324,845.0262458521345,2,1,40,1,1,1,0,1,0
1995,system,513.7120714186893,667.6926313165319,8,2,40,1,1,0,1,1,1
1996,system,1083.6566281317446,1489.8658303610305,4,8,0,1,1,0,1,1,0
1997,system,862.4742426871128,1135.5036616752761,8,8,160,0,1,1,0,1,0
1998,system,1010.4556636810217,1264.3543281680286,1,2,40,1,1,1,1,0,1
1999,system,1287.346183299917,1855.4024691380625,2,8,160,1,1,0,1,0,0
2000,system,544.6322050093887,711.6392608490952,8,4,160,1,1,0,1,1,1
